Name,Index,Offset,IoType,Unit,Item,Action,Device,DataType,ContactPoint,IsSubscription,Default,Min,Max,Timeout,AlarmCode,ExeCmd,ActuatorId,Options,SimCmd,Desc
yInRobotALIGN_TOOL1_T_HIGH_13,0,0,1,InRobot,,ALIGN_TOOL1_T_HIGH_13,InRobot,1,0,0,0,0,1,0,0,0x09,0,12,,
yInRobotALIGN_TOOL1_T_HIGH_14,0,0,1,InRobot,,ALIGN_TOOL1_T_HIGH_14,InRobot,1,0,0,0,0,1,0,0,0x09,0,13,,
yInRobotALIGN_TOOL1_T_HIGH_15,0,0,1,InRobot,,ALIGN_TOOL1_T_HIGH_15,InRobot,1,0,0,0,0,1,0,0,0x09,0,14,,
yInRobotALIGN_TOOL1_T_MINUS,0,0,1,InRobot,,ALIGN_TOOL1_T_MINUS,InRobot,1,0,0,0,0,1,0,0,0x09,0,15,,
yInRobotALIGN_TOOL2_X_LOW_1,0,0,1,InRobot,,ALIGN_TOOL2_X_LOW_1,InRobot,1,0,0,0,0,1,0,0,0x0A,0,0,,
yInRobotALIGN_TOOL2_X_LOW_2,0,0,1,InRobot,,ALIGN_TOOL2_X_LOW_2,InRobot,1,0,0,0,0,1,0,0,0x0A,0,1,,
yInRobotALIGN_TOOL2_X_LOW_3,0,0,1,InRobot,,ALIGN_TOOL2_X_LOW_3,InRobot,1,0,0,0,0,1,0,0,0x0A,0,2,,
yInRobotALIGN_TOOL2_X_LOW_4,0,0,1,InRobot,,ALIGN_TOOL2_X_LOW_4,InRobot,1,0,0,0,0,1,0,0,0x0A,0,3,,
yInRobotALIGN_TOOL2_X_LOW_5,0,0,1,InRobot,,ALIGN_TOOL2_X_LOW_5,InRobot,1,0,0,0,0,1,0,0,0x0A,0,4,,
yInRobotALIGN_TOOL2_X_LOW_6,0,0,1,InRobot,,ALIGN_TOOL2_X_LOW_6,InRobot,1,0,0,0,0,1,0,0,0x0A,0,5,,
yInRobotALIGN_TOOL2_X_LOW_7,0,0,1,InRobot,,ALIGN_TOOL2_X_LOW_7,InRobot,1,0,0,0,0,1,0,0,0x0A,0,6,,
yInRobotALIGN_TOOL2_X_LOW_8,0,0,1,InRobot,,ALIGN_TOOL2_X_LOW_8,InRobot,1,0,0,0,0,1,0,0,0x0A,0,7,,
yInRobotALIGN_TOOL2_X_LOW_9,0,0,1,InRobot,,ALIGN_TOOL2_X_LOW_9,InRobot,1,0,0,0,0,1,0,0,0x0A,0,8,,
yInRobotALIGN_TOOL2_X_LOW_10,0,0,1,InRobot,,ALIGN_TOOL2_X_LOW_10,InRobot,1,0,0,0,0,1,0,0,0x0A,0,9,,
yInRobotALIGN_TOOL2_X_LOW_11,0,0,1,InRobot,,ALIGN_TOOL2_X_LOW_11,InRobot,1,0,0,0,0,1,0,0,0x0A,0,10,,
yInRobotALIGN_TOOL2_X_LOW_12,0,0,1,InRobot,,ALIGN_TOOL2_X_LOW_12,InRobot,1,0,0,0,0,1,0,0,0x0A,0,11,,
yInRobotALIGN_TOOL2_X_LOW_13,0,0,1,InRobot,,ALIGN_TOOL2_X_LOW_13,InRobot,1,0,0,0,0,1,0,0,0x0A,0,12,,
yInRobotALIGN_TOOL2_X_LOW_14,0,0,1,InRobot,,ALIGN_TOOL2_X_LOW_14,InRobot,1,0,0,0,0,1,0,0,0x0A,0,13,,
yInRobotALIGN_TOOL2_X_LOW_15,0,0,1,InRobot,,ALIGN_TOOL2_X_LOW_15,InRobot,1,0,0,0,0,1,0,0,0x0A,0,14,,
yInRobotALIGN_TOOL2_X_LOW_16,0,0,1,InRobot,,ALIGN_TOOL2_X_LOW_16,InRobot,1,0,0,0,0,1,0,0,0x0A,0,15,,
yInRobotALIGN_TOOL2_X_HIGH_1,0,0,1,InRobot,,ALIGN_TOOL2_X_HIGH_1,InRobot,1,0,0,0,0,1,0,0,0x0B,0,0,,
yInRobotALIGN_TOOL2_X_HIGH_2,0,0,1,InRobot,,ALIGN_TOOL2_X_HIGH_2,InRobot,1,0,0,0,0,1,0,0,0x0B,0,1,,
yInRobotALIGN_TOOL2_X_HIGH_3,0,0,1,InRobot,,ALIGN_TOOL2_X_HIGH_3,InRobot,1,0,0,0,0,1,0,0,0x0B,0,2,,
yInRobotALIGN_TOOL2_X_HIGH_4,0,0,1,InRobot,,ALIGN_TOOL2_X_HIGH_4,InRobot,1,0,0,0,0,1,0,0,0x0B,0,3,,
yInRobotALIGN_TOOL2_X_HIGH_5,0,0,1,InRobot,,ALIGN_TOOL2_X_HIGH_5,InRobot,1,0,0,0,0,1,0,0,0x0B,0,4,,
yInRobotALIGN_TOOL2_X_HIGH_6,0,0,1,InRobot,,ALIGN_TOOL2_X_HIGH_6,InRobot,1,0,0,0,0,1,0,0,0x0B,0,5,,
yInRobotALIGN_TOOL2_X_HIGH_7,0,0,1,InRobot,,ALIGN_TOOL2_X_HIGH_7,InRobot,1,0,0,0,0,1,0,0,0x0B,0,6,,
yInRobotALIGN_TOOL2_X_HIGH_8,0,0,1,InRobot,,ALIGN_TOOL2_X_HIGH_8,InRobot,1,0,0,0,0,1,0,0,0x0B,0,7,,
yInRobotALIGN_TOOL2_X_HIGH_9,0,0,1,InRobot,,ALIGN_TOOL2_X_HIGH_9,InRobot,1,0,0,0,0,1,0,0,0x0B,0,8,,
yInRobotALIGN_TOOL2_X_HIGH_10,0,0,1,InRobot,,ALIGN_TOOL2_X_HIGH_10,InRobot,1,0,0,0,0,1,0,0,0x0B,0,9,,
yInRobotALIGN_TOOL2_X_HIGH_11,0,0,1,InRobot,,ALIGN_TOOL2_X_HIGH_11,InRobot,1,0,0,0,0,1,0,0,0x0B,0,10,,
yInRobotALIGN_TOOL2_X_HIGH_12,0,0,1,InRobot,,ALIGN_TOOL2_X_HIGH_12,InRobot,1,0,0,0,0,1,0,0,0x0B,0,11,,
yInRobotALIGN_TOOL2_X_HIGH_13,0,0,1,InRobot,,ALIGN_TOOL2_X_HIGH_13,InRobot,1,0,0,0,0,1,0,0,0x0B,0,12,,
yInRobotALIGN_TOOL2_X_HIGH_14,0,0,1,InRobot,,ALIGN_TOOL2_X_HIGH_14,InRobot,1,0,0,0,0,1,0,0,0x0B,0,13,,
yInRobotALIGN_TOOL2_X_HIGH_15,0,0,1,InRobot,,ALIGN_TOOL2_X_HIGH_15,InRobot,1,0,0,0,0,1,0,0,0x0B,0,14,,
yInRobotALIGN_TOOL2_X_MINUS,0,0,1,InRobot,,ALIGN_TOOL2_X_MINUS,InRobot,1,0,0,0,0,1,0,0,0x0B,0,15,,
yInRobotALIGN_TOOL2_Y_LOW_1,0,0,1,InRobot,,ALIGN_TOOL2_Y_LOW_1,InRobot,1,0,0,0,0,1,0,0,0x0C,0,0,,
yInRobotALIGN_TOOL2_Y_LOW_2,0,0,1,InRobot,,ALIGN_TOOL2_Y_LOW_2,InRobot,1,0,0,0,0,1,0,0,0x0C,0,1,,
yInRobotALIGN_TOOL2_Y_LOW_3,0,0,1,InRobot,,ALIGN_TOOL2_Y_LOW_3,InRobot,1,0,0,0,0,1,0,0,0x0C,0,2,,
yInRobotALIGN_TOOL2_Y_LOW_4,0,0,1,InRobot,,ALIGN_TOOL2_Y_LOW_4,InRobot,1,0,0,0,0,1,0,0,0x0C,0,3,,
yInRobotALIGN_TOOL2_Y_LOW_5,0,0,1,InRobot,,ALIGN_TOOL2_Y_LOW_5,InRobot,1,0,0,0,0,1,0,0,0x0C,0,4,,
yInRobotALIGN_TOOL2_Y_LOW_6,0,0,1,InRobot,,ALIGN_TOOL2_Y_LOW_6,InRobot,1,0,0,0,0,1,0,0,0x0C,0,5,,
yInRobotALIGN_TOOL2_Y_LOW_7,0,0,1,InRobot,,ALIGN_TOOL2_Y_LOW_7,InRobot,1,0,0,0,0,1,0,0,0x0C,0,6,,
yInRobotALIGN_TOOL2_Y_LOW_8,0,0,1,InRobot,,ALIGN_TOOL2_Y_LOW_8,InRobot,1,0,0,0,0,1,0,0,0x0C,0,7,,
yInRobotALIGN_TOOL2_Y_LOW_9,0,0,1,InRobot,,ALIGN_TOOL2_Y_LOW_9,InRobot,1,0,0,0,0,1,0,0,0x0C,0,8,,
yInRobotALIGN_TOOL2_Y_LOW_10,0,0,1,InRobot,,ALIGN_TOOL2_Y_LOW_10,InRobot,1,0,0,0,0,1,0,0,0x0C,0,9,,
yInRobotALIGN_TOOL2_Y_LOW_11,0,0,1,InRobot,,ALIGN_TOOL2_Y_LOW_11,InRobot,1,0,0,0,0,1,0,0,0x0C,0,10,,
yInRobotALIGN_TOOL2_Y_LOW_12,0,0,1,InRobot,,ALIGN_TOOL2_Y_LOW_12,InRobot,1,0,0,0,0,1,0,0,0x0C,0,11,,
yInRobotALIGN_TOOL2_Y_LOW_13,0,0,1,InRobot,,ALIGN_TOOL2_Y_LOW_13,InRobot,1,0,0,0,0,1,0,0,0x0C,0,12,,
yInRobotALIGN_TOOL2_Y_LOW_14,0,0,1,InRobot,,ALIGN_TOOL2_Y_LOW_14,InRobot,1,0,0,0,0,1,0,0,0x0C,0,13,,
yInRobotALIGN_TOOL2_Y_LOW_15,0,0,1,InRobot,,ALIGN_TOOL2_Y_LOW_15,InRobot,1,0,0,0,0,1,0,0,0x0C,0,14,,
yInRobotALIGN_TOOL2_Y_LOW_16,0,0,1,InRobot,,ALIGN_TOOL2_Y_LOW_16,InRobot,1,0,0,0,0,1,0,0,0x0C,0,15,,
yInRobotALIGN_TOOL2_Y_HIGH_1,0,0,1,InRobot,,ALIGN_TOOL2_Y_HIGH_1,InRobot,1,0,0,0,0,1,0,0,0x0D,0,0,,
yInRobotALIGN_TOOL2_Y_HIGH_2,0,0,1,InRobot,,ALIGN_TOOL2_Y_HIGH_2,InRobot,1,0,0,0,0,1,0,0,0x0D,0,1,,
yInRobotALIGN_TOOL2_Y_HIGH_3,0,0,1,InRobot,,ALIGN_TOOL2_Y_HIGH_3,InRobot,1,0,0,0,0,1,0,0,0x0D,0,2,,
yInRobotALIGN_TOOL2_Y_HIGH_4,0,0,1,InRobot,,ALIGN_TOOL2_Y_HIGH_4,InRobot,1,0,0,0,0,1,0,0,0x0D,0,3,,
yInRobotALIGN_TOOL2_Y_HIGH_5,0,0,1,InRobot,,ALIGN_TOOL2_Y_HIGH_5,InRobot,1,0,0,0,0,1,0,0,0x0D,0,4,,
yInRobotALIGN_TOOL2_Y_HIGH_6,0,0,1,InRobot,,ALIGN_TOOL2_Y_HIGH_6,InRobot,1,0,0,0,0,1,0,0,0x0D,0,5,,
yInRobotALIGN_TOOL2_Y_HIGH_7,0,0,1,InRobot,,ALIGN_TOOL2_Y_HIGH_7,InRobot,1,0,0,0,0,1,0,0,0x0D,0,6,,
yInRobotALIGN_TOOL2_Y_HIGH_8,0,0,1,InRobot,,ALIGN_TOOL2_Y_HIGH_8,InRobot,1,0,0,0,0,1,0,0,0x0D,0,7,,
yInRobotALIGN_TOOL2_Y_HIGH_9,0,0,1,InRobot,,ALIGN_TOOL2_Y_HIGH_9,InRobot,1,0,0,0,0,1,0,0,0x0D,0,8,,
yInRobotALIGN_TOOL2_Y_HIGH_10,0,0,1,InRobot,,ALIGN_TOOL2_Y_HIGH_10,InRobot,1,0,0,0,0,1,0,0,0x0D,0,9,,
yInRobotALIGN_TOOL2_Y_HIGH_11,0,0,1,InRobot,,ALIGN_TOOL2_Y_HIGH_11,InRobot,1,0,0,0,0,1,0,0,0x0D,0,10,,
yInRobotALIGN_TOOL2_Y_HIGH_12,0,0,1,InRobot,,ALIGN_TOOL2_Y_HIGH_12,InRobot,1,0,0,0,0,1,0,0,0x0D,0,11,,
yInRobotALIGN_TOOL2_Y_HIGH_13,0,0,1,InRobot,,ALIGN_TOOL2_Y_HIGH_13,InRobot,1,0,0,0,0,1,0,0,0x0D,0,12,,
yInRobotALIGN_TOOL2_Y_HIGH_14,0,0,1,InRobot,,ALIGN_TOOL2_Y_HIGH_14,InRobot,1,0,0,0,0,1,0,0,0x0D,0,13,,
yInRobotALIGN_TOOL2_Y_HIGH_15,0,0,1,InRobot,,ALIGN_TOOL2_Y_HIGH_15,InRobot,1,0,0,0,0,1,0,0,0x0D,0,14,,
yInRobotALIGN_TOOL2_Y_MINUS,0,0,1,InRobot,,ALIGN_TOOL2_Y_MINUS,InRobot,1,0,0,0,0,1,0,0,0x0D,0,15,,
yInRobotALIGN_TOOL2_T_LOW_1,0,0,1,InRobot,,ALIGN_TOOL2_T_LOW_1,InRobot,1,0,0,0,0,1,0,0,0x0E,0,0,,
yInRobotALIGN_TOOL2_T_LOW_2,0,0,1,InRobot,,ALIGN_TOOL2_T_LOW_2,InRobot,1,0,0,0,0,1,0,0,0x0E,0,1,,
yInRobotALIGN_TOOL2_T_LOW_3,0,0,1,InRobot,,ALIGN_TOOL2_T_LOW_3,InRobot,1,0,0,0,0,1,0,0,0x0E,0,2,,
yInRobotALIGN_TOOL2_T_LOW_4,0,0,1,InRobot,,ALIGN_TOOL2_T_LOW_4,InRobot,1,0,0,0,0,1,0,0,0x0E,0,3,,
yInRobotALIGN_TOOL2_T_LOW_5,0,0,1,InRobot,,ALIGN_TOOL2_T_LOW_5,InRobot,1,0,0,0,0,1,0,0,0x0E,0,4,,
yInRobotALIGN_TOOL2_T_LOW_6,0,0,1,InRobot,,ALIGN_TOOL2_T_LOW_6,InRobot,1,0,0,0,0,1,0,0,0x0E,0,5,,
yInRobotALIGN_TOOL2_T_LOW_7,0,0,1,InRobot,,ALIGN_TOOL2_T_LOW_7,InRobot,1,0,0,0,0,1,0,0,0x0E,0,6,,
yInRobotALIGN_TOOL2_T_LOW_8,0,0,1,InRobot,,ALIGN_TOOL2_T_LOW_8,InRobot,1,0,0,0,0,1,0,0,0x0E,0,7,,
yInRobotALIGN_TOOL2_T_LOW_9,0,0,1,InRobot,,ALIGN_TOOL2_T_LOW_9,InRobot,1,0,0,0,0,1,0,0,0x0E,0,8,,
yInRobotALIGN_TOOL2_T_LOW_10,0,0,1,InRobot,,ALIGN_TOOL2_T_LOW_10,InRobot,1,0,0,0,0,1,0,0,0x0E,0,9,,
yInRobotALIGN_TOOL2_T_LOW_11,0,0,1,InRobot,,ALIGN_TOOL2_T_LOW_11,InRobot,1,0,0,0,0,1,0,0,0x0E,0,10,,
yInRobotALIGN_TOOL2_T_LOW_12,0,0,1,InRobot,,ALIGN_TOOL2_T_LOW_12,InRobot,1,0,0,0,0,1,0,0,0x0E,0,11,,
yInRobotALIGN_TOOL2_T_LOW_13,0,0,1,InRobot,,ALIGN_TOOL2_T_LOW_13,InRobot,1,0,0,0,0,1,0,0,0x0E,0,12,,
yInRobotALIGN_TOOL2_T_LOW_14,0,0,1,InRobot,,ALIGN_TOOL2_T_LOW_14,InRobot,1,0,0,0,0,1,0,0,0x0E,0,13,,
yInRobotALIGN_TOOL2_T_LOW_15,0,0,1,InRobot,,ALIGN_TOOL2_T_LOW_15,InRobot,1,0,0,0,0,1,0,0,0x0E,0,14,,
yInRobotALIGN_TOOL2_T_LOW_16,0,0,1,InRobot,,ALIGN_TOOL2_T_LOW_16,InRobot,1,0,0,0,0,1,0,0,0x0E,0,15,,
yInRobotALIGN_TOOL2_T_HIGH_1,0,0,1,InRobot,,ALIGN_TOOL2_T_HIGH_1,InRobot,1,0,0,0,0,1,0,0,0x0F,0,0,,
yInRobotALIGN_TOOL2_T_HIGH_2,0,0,1,InRobot,,ALIGN_TOOL2_T_HIGH_2,InRobot,1,0,0,0,0,1,0,0,0x0F,0,1,,
yInRobotALIGN_TOOL2_T_HIGH_3,0,0,1,InRobot,,ALIGN_TOOL2_T_HIGH_3,InRobot,1,0,0,0,0,1,0,0,0x0F,0,2,,
yInRobotALIGN_TOOL2_T_HIGH_4,0,0,1,InRobot,,ALIGN_TOOL2_T_HIGH_4,InRobot,1,0,0,0,0,1,0,0,0x0F,0,3,,
yInRobotALIGN_TOOL2_T_HIGH_5,0,0,1,InRobot,,ALIGN_TOOL2_T_HIGH_5,InRobot,1,0,0,0,0,1,0,0,0x0F,0,4,,
yInRobotALIGN_TOOL2_T_HIGH_6,0,0,1,InRobot,,ALIGN_TOOL2_T_HIGH_6,InRobot,1,0,0,0,0,1,0,0,0x0F,0,5,,
yInRobotALIGN_TOOL2_T_HIGH_7,0,0,1,InRobot,,ALIGN_TOOL2_T_HIGH_7,InRobot,1,0,0,0,0,1,0,0,0x0F,0,6,,
yInRobotALIGN_TOOL2_T_HIGH_8,0,0,1,InRobot,,ALIGN_TOOL2_T_HIGH_8,InRobot,1,0,0,0,0,1,0,0,0x0F,0,7,,
yInRobotALIGN_TOOL2_T_HIGH_9,0,0,1,InRobot,,ALIGN_TOOL2_T_HIGH_9,InRobot,1,0,0,0,0,1,0,0,0x0F,0,8,,
yInRobotALIGN_TOOL2_T_HIGH_10,0,0,1,InRobot,,ALIGN_TOOL2_T_HIGH_10,InRobot,1,0,0,0,0,1,0,0,0x0F,0,9,,
yInRobotALIGN_TOOL2_T_HIGH_11,0,0,1,InRobot,,ALIGN_TOOL2_T_HIGH_11,InRobot,1,0,0,0,0,1,0,0,0x0F,0,10,,
yInRobotALIGN_TOOL2_T_HIGH_12,0,0,1,InRobot,,ALIGN_TOOL2_T_HIGH_12,InRobot,1,0,0,0,0,1,0,0,0x0F,0,11,,
yInRobotALIGN_TOOL2_T_HIGH_13,0,0,1,InRobot,,ALIGN_TOOL2_T_HIGH_13,InRobot,1,0,0,0,0,1,0,0,0x0F,0,12,,
yInRobotALIGN_TOOL2_T_HIGH_14,0,0,1,InRobot,,ALIGN_TOOL2_T_HIGH_14,InRobot,1,0,0,0,0,1,0,0,0x0F,0,13,,
yInRobotALIGN_TOOL2_T_HIGH_15,0,0,1,InRobot,,ALIGN_TOOL2_T_HIGH_15,InRobot,1,0,0,0,0,1,0,0,0x0F,0,14,,
yInRobotALIGN_TOOL2_T_MINUS,0,0,1,InRobot,,ALIGN_TOOL2_T_MINUS,InRobot,1,0,0,0,0,1,0,0,0x0F,0,15,,
